stimulus,word_index,word_index_in_sentence,word,sentence,surprisal,num_tokens,frequency
lit_solaris_8_page_5,54,14,de,"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",0.17621451018429915,1,0.0525
lit_solaris_8_page_5,55,15,observație,"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",5.366333233941894,1,9.77e-06
lit_solaris_8_page_5,56,16,a,"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",0.006978018218349616,1,0.0282
lit_solaris_8_page_5,57,17,căror,"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",0.017057327630136447,1,6.61e-05
lit_solaris_8_page_5,58,18,sarcină,"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",0.6718956950203978,1,2.09e-05
lit_solaris_8_page_5,59,19,principală,"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",0.14287580400992408,1,4.17e-05
lit_solaris_8_page_5,60,20,era,"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",0.1454296655998425,1,0.00166
lit_solaris_8_page_5,61,21,să,"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",0.0033372245781875293,1,0.0138
lit_solaris_8_page_5,62,22,măsoare,"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",14.685063195700039,2,1.48e-06
lit_solaris_8_page_5,63,23,potențialele,"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",14.583499197763611,2,1.55e-06
lit_solaris_8_page_5,64,24,gravifice,"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",12.383074867822057,2,0.0
lit_solaris_8_page_6,0,0,În,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,0.02122836613794896,1,0.0295
lit_solaris_8_page_6,1,1,plus,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,5.225077144891139,1,0.000135
lit_solaris_8_page_6,2,2,a,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,0.005569560132860623,1,0.0282
lit_solaris_8_page_6,3,3,fost,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,0.010690829083432994,1,0.00525
lit_solaris_8_page_6,4,4,studiată,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,11.360268920474434,1,3.24e-06
lit_solaris_8_page_6,5,5,suprafața,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,0.9905096359235046,1,5.25e-05
lit_solaris_8_page_6,6,6,planetei,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,2.5207374301424363,1,1.78e-05
lit_solaris_8_page_6,7,7,acoperită,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,1.6043980107423796,1,1.26e-05
lit_solaris_8_page_6,8,8,aproape,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,0.006379160502264335,1,0.000479
lit_solaris_8_page_6,9,9,în,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,0.00468233658580891,1,0.0295
lit_solaris_8_page_6,10,10,întregime,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,0.6747884368200862,1,2.09e-05
lit_solaris_8_page_6,11,11,de,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,0.00600668445029729,1,0.0525
lit_solaris_8_page_6,12,12,ocean,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,3.388687757270917,1,1.32e-05
lit_solaris_8_page_6,13,13,și,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,0.025319868802922103,1,0.0288
lit_solaris_8_page_6,14,14,de,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,0.14539780357690485,1,0.0525
lit_solaris_8_page_6,15,15,puținele,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,9.52184424354723,1,1.07e-05
lit_solaris_8_page_6,16,16,platouri,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,15.800793164448807,2,1.55e-06
lit_solaris_8_page_6,17,17,ce,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,2.2978942296186813,1,0.00525
lit_solaris_8_page_6,18,18,se,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,0.0004993520444638231,1,0.00589
lit_solaris_8_page_6,19,19,ridicau,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,17.738728575845006,2,2.29e-06
lit_solaris_8_page_6,20,20,deasupra,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,0.01433105738547641,1,7.94e-05
lit_solaris_8_page_6,21,21,lui,În plus a fost studiată suprafața planetei acoperită aproape în întregime de ocean și de puținele platouri ce se ridicau deasupra lui.,7.086861317611434,1,0.00295
lit_solaris_8_page_6,22,0,Aria,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",6.064673420123244,1,1.48e-05
lit_solaris_8_page_6,23,1,lor,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",5.410191951341422,1,0.000759
lit_solaris_8_page_6,24,2,totală,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",4.420596355283015,1,8.71e-05
lit_solaris_8_page_6,25,3,n-o,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",17.219224670531304,3,0.0012
lit_solaris_8_page_6,26,4,atingea,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",14.38112814802411,2,1.7e-06
lit_solaris_8_page_6,27,5,pe,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",0.00568368489364051,1,0.0115
lit_solaris_8_page_6,28,6,aceea,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",4.953628997434349,1,0.000309
lit_solaris_8_page_6,29,7,a,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",0.006624997282365771,1,0.0282
lit_solaris_8_page_6,30,8,Europei,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",9.731685169090525,1,7.94e-05
lit_solaris_8_page_6,31,9,deși,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",5.285702803291871,1,0.000355
lit_solaris_8_page_6,32,10,Solaris,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",11.96396862443779,2,1.58e-06
lit_solaris_8_page_6,33,11,avea,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",0.30311925840711457,1,0.000955
lit_solaris_8_page_6,34,12,un,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",0.0006763943190475367,1,0.00977
lit_solaris_8_page_6,35,13,diametru,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",0.8169254637244722,1,1e-05
lit_solaris_8_page_6,36,14,cu,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",0.04116934036640373,1,0.0112
lit_solaris_8_page_6,37,15,douăzeci,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",5.689211257506587,1,2.09e-05
lit_solaris_8_page_6,38,16,la,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",0.006674152387676301,1,0.0162
lit_solaris_8_page_6,39,17,sută,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",0.034685477805722696,1,4.07e-05
lit_solaris_8_page_6,40,18,mai,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",0.00011454499259225444,1,0.00977
lit_solaris_8_page_6,41,19,mare,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",0.2412469249985521,1,0.00148
lit_solaris_8_page_6,42,20,decât,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",0.18538751450489138,1,0.000794
lit_solaris_8_page_6,43,21,Pământul,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",5.2103773076875095,1,5.13e-05
lit_solaris_8_page_6,44,0,Aceste,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",0.3258065462901897,1,0.000427
lit_solaris_8_page_6,45,1,urme,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",9.38515167788866,1,2.34e-05
lit_solaris_8_page_6,46,2,de,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",0.0108122041013905,1,0.0525
lit_solaris_8_page_6,47,3,sol,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",2.931598752122763,1,2.88e-05
lit_solaris_8_page_6,48,4,stâncos,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",16.51350999938934,2,0.0
lit_solaris_8_page_6,49,5,și,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",0.7633149636560354,1,0.0288
lit_solaris_8_page_6,50,6,pustiu,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",13.797165930115153,1,6.03e-06
lit_solaris_8_page_6,51,7,împrăștiate,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",9.454293124763199,1,3.72e-06
lit_solaris_8_page_6,52,8,neregulat,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",15.8663624743894,2,1.38e-06
lit_solaris_8_page_6,53,9,se,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",0.007596228904039816,1,0.00589
lit_solaris_8_page_6,54,10,grupează,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",20.308231565811177,2,1.45e-06
lit_solaris_8_page_6,55,11,în,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",0.0027755444491199296,1,0.0295
lit_solaris_8_page_6,56,12,principal,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",1.2570983053654166,1,0.000129
lit_solaris_8_page_6,57,13,pe,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",7.866715400954711,1,0.0115
lit_solaris_8_page_6,58,14,emisfera,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",4.238175802227725,1,3.47e-06
lit_solaris_8_page_6,59,15,sudică,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",1.9674325966758976,1,5.62e-06
lit_solaris_8_page_7,0,0,A,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.008315806030682625,1,0.0282
lit_solaris_8_page_7,1,1,fost,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.00030435540232219625,1,0.00525
lit_solaris_8_page_7,2,2,analizată,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",3.317213678488162,1,2.19e-06
lit_solaris_8_page_7,3,3,componența,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",7.353040675463391,1,1.7e-05
lit_solaris_8_page_7,4,4,atmosferei,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",2.782296065142904,1,3.63e-06
lit_solaris_8_page_7,5,5,care,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.10066151805699725,1,0.00794
lit_solaris_8_page_7,6,6,s-a,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",14.702248001624591,3,0.00278
lit_solaris_8_page_7,7,7,dovedit,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.05978427506744138,1,5.5e-05
lit_solaris_8_page_7,8,8,a,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.00015169667309156297,1,0.0282
lit_solaris_8_page_7,9,9,fi,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.0012939756458135957,1,0.00389
lit_solaris_8_page_7,10,10,lipsită,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.19709498256155583,1,1.38e-05
lit_solaris_8_page_7,11,11,de,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.0009392449567142025,1,0.0525
lit_solaris_8_page_7,12,12,oxigen,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",3.171912145524109,1,1.91e-05
lit_solaris_8_page_7,13,13,au,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.0028504167554203284,1,0.00562
lit_solaris_8_page_7,14,14,fost,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.0007661281217794743,1,0.00525
lit_solaris_8_page_7,15,15,efectuate,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.4913027144212895,1,3.72e-05
lit_solaris_8_page_7,16,16,măsurători,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",1.8768065635138669,1,4.79e-06
lit_solaris_8_page_7,17,17,deosebit,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",1.2329528623460753,1,5.37e-05
lit_solaris_8_page_7,18,18,de,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.0006353578050938755,1,0.0525
lit_solaris_8_page_7,19,19,precise,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.3822651992540332,1,7.76e-06
lit_solaris_8_page_7,20,20,privind,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.5612198204816234,1,0.000186
lit_solaris_8_page_7,21,21,densitatea,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",9.579472010536268,1,5.5e-06
lit_solaris_8_page_7,22,22,planetei,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",9.84507159454363,1,1.78e-05
lit_solaris_8_page_7,23,23,albedoul,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",13.869707375655869,3,0.0
lit_solaris_8_page_7,24,24,și,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.04062900232251138,1,0.0288
lit_solaris_8_page_7,25,25,alte,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",0.07154144382484538,1,0.000794
lit_solaris_8_page_7,26,26,elemente,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",6.536094645333092,1,9.12e-05
lit_solaris_8_page_7,27,27,astronomice,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",12.554137320088596,1,5.5e-06
lit_solaris_8_page_7,28,0,După,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",1.7333346831307561,1,0.00224
lit_solaris_8_page_7,29,1,cum,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",0.0006436166323215966,1,0.00191
lit_solaris_8_page_7,30,2,era,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",0.02877046161505527,1,0.00166
lit_solaris_8_page_7,31,3,de,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",0.0013410558763850674,1,0.0525
lit_solaris_8_page_7,32,4,așteptat,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",0.012016978041537304,1,5.37e-05
lit_solaris_8_page_7,33,5,nicăieri,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",5.373812506310408,1,1.7e-05
lit_solaris_8_page_7,34,6,n-au,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",19.167485717281465,3,0.00107
lit_solaris_8_page_7,35,7,fost,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",0.0006882667357539517,1,0.00525
lit_solaris_8_page_7,36,8,găsite,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",0.818915852834545,1,2.24e-05
lit_solaris_8_page_7,37,9,urme,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",2.9181552845322867,1,2.34e-05
lit_solaris_8_page_7,38,10,de,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",0.000737650155071784,1,0.0525
lit_solaris_8_page_7,39,11,viață,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",1.9907280051700775,1,0.000407
lit_solaris_8_page_7,40,12,-,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",3.9750223600561205,1,0.0
lit_solaris_8_page_7,41,13,nici,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",0.001667647335908356,1,0.00102
lit_solaris_8_page_7,42,14,pe,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",0.021672007367875046,1,0.0115
lit_solaris_8_page_7,43,15,uscat,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",3.784582387435992,1,3.16e-05
lit_solaris_8_page_7,44,16,nici,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",0.004370673606780657,1,0.00102
lit_solaris_8_page_7,45,17,în,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",0.47799815667017803,1,0.0295
lit_solaris_8_page_7,46,18,ocean,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață - nici pe uscat, nici în ocean.",6.499055545043532,1,1.32e-05
lit_solaris_8_page_8,0,0,În,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",0.09301401450142562,1,0.0295
lit_solaris_8_page_8,1,1,următorii,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",2.4229319664426527,1,2.75e-05
lit_solaris_8_page_8,2,2,zece,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",3.325942353608073,1,0.0001
lit_solaris_8_page_8,3,3,ani,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",0.001747111316498223,1,0.00138
lit_solaris_8_page_8,4,4,Solaris,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",17.796108234058877,2,1.58e-06
lit_solaris_8_page_8,5,5,urmărit,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",1.1734572343635117,1,3.89e-05
lit_solaris_8_page_8,6,6,cu,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",0.0013623156430788042,1,0.0112
lit_solaris_8_page_8,7,7,atenție,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",1.1565716240737567,1,0.000102
lit_solaris_8_page_8,8,8,de,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",0.02968860355717546,1,0.0525
lit_solaris_8_page_8,9,9,toate,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",3.0071063401840417,1,0.00112
lit_solaris_8_page_8,10,10,observatoarele,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",17.459289460482644,2,0.0
lit_solaris_8_page_8,11,11,respectivei,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",10.161461392847679,1,1.82e-06
lit_solaris_8_page_8,12,12,regiuni,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",14.824613092107073,1,2.69e-05
lit_solaris_8_page_8,13,13,a,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",0.0009763318313460232,1,0.0282
lit_solaris_8_page_8,14,14,manifestat,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",3.351921807444704,1,1.45e-05
lit_solaris_8_page_8,15,15,o,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",0.008456962033069984,1,0.0129
lit_solaris_8_page_8,16,16,uimitoare,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",7.645258965469817,1,1.7e-05
lit_solaris_8_page_8,17,17,tendință,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",5.483811851228147,1,9.77e-06
lit_solaris_8_page_8,18,18,de,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",0.01908862086042904,1,0.0525
